"State","Grade","Subject","Percentile","Score.2024","Score.2022","Score.2019","Score.Change","percentiletest","percentilesignificant","gaptest","gapsignificant"
"Ohio",8,"Mathematics",25,250.343000030518,249.071499633789,259.885000610352,-9.542000579834,"<
Diff = -10
P-value = 0.0010",1,"x
Diff = -6
P-value = 0.4056",0
"Ohio",8,"Mathematics",50,279.123999023438,277.193502807617,286.695500183106,-7.571501159668,"<
Diff = -8
P-value = 0.0171",1,"x
Diff = -6
P-value = 0.4056",0
"Ohio",8,"Mathematics",75,307.657502746582,303.588999938965,312.9375,-5.279997253418,"<
Diff = -5
P-value = 0.0092",1,"x
Diff = -6
P-value = 0.4056",0
"Ohio",8,"Mathematics",90,332.503002929688,325.816999816895,335.659997558594,-3.15699462890598,"x
Diff = -3
P-value = 0.4953",0,"x
Diff = -6
P-value = 0.4056",0
"Oklahoma",8,"Mathematics",10,216.956499481201,218.672002410889,232.208499145508,-15.251999664307,"<
Diff = -15
P-value = 0.0000",1,"x
Diff = -6
P-value = 0.2743",0
"Oklahoma",8,"Mathematics",25,239.270500183106,240.485500335693,253.193997192383,-13.923497009277,"<
Diff = -14
P-value = 0.0000",1,"x
Diff = -6
P-value = 0.2743",0
"Oklahoma",8,"Mathematics",50,264.82600402832,263.713998413086,276.269000244141,-11.442996215821,"<
Diff = -11
P-value = 0.0000",1,"x
Diff = -6
P-value = 0.2743",0
"Oklahoma",8,"Mathematics",75,288.911996459961,287.173498535156,299.607496643066,-10.695500183105,"<
Diff = -11
P-value = 0.0000",1,"x
Diff = -6
P-value = 0.2743",0
"Oklahoma",8,"Mathematics",90,312.449003601074,309.527500915528,321.373999023438,-8.92499542236396,"<
Diff = -9
P-value = 0.0074",1,"x
Diff = -6
P-value = 0.2743",0
"Oregon",8,"Mathematics",10,213.225501251221,223.665000152588,227.454499816895,-14.228998565674,"<
Diff = -14
P-value = 0.0001",1,"x
Diff = -5
P-value = 0.5006",0
"Oregon",8,"Mathematics",25,238.699498748779,244.567000579834,252.802499389648,-14.103000640869,"<
Diff = -14
P-value = 0.0000",1,"x
Diff = -5
P-value = 0.5006",0
"Oregon",8,"Mathematics",50,267.585000610352,268.931002807617,279.018000793457,-11.433000183105,"<
Diff = -11
P-value = 0.0000",1,"x
Diff = -5
P-value = 0.5006",0
"Oregon",8,"Mathematics",75,297.28999786377,295.182998657227,307.089497375488,-9.79949951171801,"<
Diff = -10
P-value = 0.0000",1,"x
Diff = -5
P-value = 0.5006",0
"Oregon",8,"Mathematics",90,322.770495605469,318.83049621582,331.956500244141,-9.18600463867199,"<
Diff = -9
P-value = 0.0343",1,"x
Diff = -5
P-value = 0.5006",0
"Pennsylvania",8,"Mathematics",10,217.172499084473,223.344499206543,229.222499084473,-12.05,"<
Diff = -12
P-value = 0.0003",1,"x
Diff = -7
P-value = 0.2719",0
"Pennsylvania",8,"Mathematics",25,246.093997955322,246.869499969482,256.039998626709,-9.946000671387,"<
Diff = -10
P-value = 0.0036",1,"x
Diff = -7
P-value = 0.2719",0
"Pennsylvania",8,"Mathematics",50,277.502500915527,274.537498474121,286.36849975586,-8.86599884033302,"<
Diff = -9
P-value = 0.0003",1,"x
Diff = -7
P-value = 0.2719",0
"Pennsylvania",8,"Mathematics",75,307.429499816895,301.906997680664,314.920999145508,-7.49149932861303,"<
Diff = -7
P-value = 0.0022",1,"x
Diff = -7
P-value = 0.2719",0
"Pennsylvania",8,"Mathematics",90,333.278497314453,324.158499145508,338.316996765137,-5.03849945068401,"x
Diff = -5
P-value = 0.1441",0,"x
Diff = -7
P-value = 0.2719",0
"Puerto Rico",8,"Mathematics",10,180.825498199463,178.395999145508,183.818000030518,-2.99250183105499,"x
Diff = -3
P-value = 0.0857",0,"x
Diff = 5
P-value = 0.1167",0
"Puerto Rico",8,"Mathematics",25,197.186000823975,195.396001434326,201.61549987793,-4.429499053955,"<
Diff = -4
P-value = 0.0040",1,"x
Diff = 5
P-value = 0.1167",0
"Puerto Rico",8,"Mathematics",50,215.773501586914,215.173999786377,221.535500335693,-5.76199874877901,"<
Diff = -6
P-value = 0.0000",1,"x
Diff = 5
P-value = 0.1167",0
"Puerto Rico",8,"Mathematics",75,234.910000610352,235.181999969482,241.273499298096,-6.363498687744,"<
Diff = -6
P-value = 0.0000",1,"x
Diff = 5
P-value = 0.1167",0
"Puerto Rico",8,"Mathematics",90,251.672497558594,253.748999786377,259.398497009277,-7.72599945068299,"<
Diff = -8
P-value = 0.0000",1,"x
Diff = 5
P-value = 0.1167",0
"Rhode Island",8,"Mathematics",10,211.717000579834,219.35299911499,221.304000091553,-9.586999511719,"<
Diff = -10
P-value = 0.0045",1,"x
Diff = -9
P-value = 0.1151",0
"Rhode Island",8,"Mathematics",25,238.424499511719,242.926000213623,248.122499847412,-9.698000335693,"<
Diff = -10
P-value = 0.0010",1,"x
Diff = -9
P-value = 0.1151",0
"Rhode Island",8,"Mathematics",50,270.092997741699,270.162004089355,277.069000244141,-6.97600250244204,"<
Diff = -7
P-value = 0.0004",1,"x
Diff = -9
P-value = 0.1151",0
"Rhode Island",8,"Mathematics",75,300.555497741699,297.326495361328,304.614497375488,-4.05899963378897,"<
Diff = -4
P-value = 0.0157",1,"x
Diff = -9
P-value = 0.1151",0
"Rhode Island",8,"Mathematics",90,328.200498962402,322.018000793457,328.487501525879,-0.287002563477017,"x
Diff = 0
P-value = 0.9101",0,"x
Diff = -9
P-value = 0.1151",0
"South Carolina",8,"Mathematics",10,214.99400100708,220.323498535156,226.058499145508,-11.064498138428,"<
Diff = -11
P-value = 0.0004",1,"x
Diff = -5
P-value = 0.4100",0
"South Carolina",8,"Mathematics",25,238.677498626709,242.627500152588,249.570999145508,-10.893500518799,"<
Diff = -11
P-value = 0.0001",1,"x
Diff = -5
P-value = 0.4100",0
"South Carolina",8,"Mathematics",50,267.129998779297,268.260501098633,275.856999206543,-8.72700042724597,"<
Diff = -9
P-value = 0.0019",1,"x
Diff = -5
P-value = 0.4100",0
"South Carolina",8,"Mathematics",75,297.280502319336,295.023503112793,303.76350402832,-6.48300170898403,"<
Diff = -6
P-value = 0.0205",1,"x
Diff = -5
P-value = 0.4100",0
"South Carolina",8,"Mathematics",90,322.270500183106,319.886499023438,328.569502258301,-6.29900207519501,"<
Diff = -6
P-value = 0.0319",1,"x
Diff = -5
P-value = 0.4100",0
"South Dakota",8,"Mathematics",10,231.554000854492,235.007998657227,237.411499786377,-5.857498931885,"x
Diff = -6
P-value = 0.0910",0,"x
Diff = 0
P-value = 0.9779",0
"South Dakota",8,"Mathematics",25,257.30249786377,258.146002197266,263.641999816895,-6.33950195312502,"<
Diff = -6
P-value = 0.0317",1,"x
Diff = 0
P-value = 0.9779",0
"South Dakota",8,"Mathematics",50,283.221499633789,283.016496276855,289.450497436524,-6.22899780273502,"<
Diff = -6
P-value = 0.0052",1,"x
Diff = 0
P-value = 0.9779",0
"South Dakota",8,"Mathematics",75,307.036503601074,306.302502441406,312.988499450684,-5.95199584961,"<
Diff = -6
P-value = 0.0083",1,"x
Diff = 0
P-value = 0.9779",0
"South Dakota",8,"Mathematics",90,327.034501647949,324.879998779297,333.062503051758,-6.02800140380896,"<
Diff = -6
P-value = 0.0278",1,"x
Diff = 0
P-value = 0.9779",0
"Tennessee",8,"Mathematics",10,221.460498809815,222.006001281738,231.2625,-9.802001190185,"<
Diff = -10
P-value = 0.0022",1,"x
Diff = -10
P-value = 0.0983",0
"Tennessee",8,"Mathematics",25,246.409001922608,246.248500061035,253.940500640869,-7.53149871826099,"<
Diff = -8
P-value = 0.0006",1,"x
Diff = -10
P-value = 0.0983",0
"Tennessee",8,"Mathematics",50,275.515498352051,272.188000488281,279.601498413086,-4.08600006103501,"x
Diff = -4
P-value = 0.2774",0,"x
Diff = -10
P-value = 0.0983",0
"Tennessee",8,"Mathematics",75,305.795997619629,298.695997619629,306.30050201416,-0.504504394530954,"x
Diff = -1
P-value = 0.8716",0,"x
Diff = -10
P-value = 0.0983",0
"Tennessee",8,"Mathematics",90,330.398501586914,321.158995056152,329.716499328613,0.682002258300997,"x
Diff = 1
P-value = 0.8351",0,"x
Diff = -10
P-value = 0.0983",0
"Texas",8,"Mathematics",10,218.59100189209,225.955000305176,233.467999267578,-14.876997375488,"<
Diff = -15
P-value = 0.0000",1,"x
Diff = -10
P-value = 0.1535",0
"Texas",8,"Mathematics",25,241.500000762939,247.338500213623,254.697501373291,-13.197500610352,"<
Diff = -13
P-value = 0.0000",1,"x
Diff = -10
P-value = 0.1535",0
"Texas",8,"Mathematics",50,267.990496826172,271.901499938965,278.752502441406,-10.762005615234,"<
Diff = -11
P-value = 0.0008",1,"x
Diff = -10
P-value = 0.1535",0
"Texas",8,"Mathematics",75,297.082498168945,297.548498535156,304.226501464844,-7.14400329589898,"<
Diff = -7
P-value = 0.0179",1,"x
Diff = -10
P-value = 0.1535",0
"Texas",8,"Mathematics",90,321.736001586914,320.505003356934,326.872999572754,-5.13699798583997,"x
Diff = -5
P-value = 0.1620",0,"x
Diff = -10
P-value = 0.1535",0
"Utah",8,"Mathematics",10,230.026000213623,231.981500244141,232.751499176025,-2.72549896240199,"x
Diff = -3
P-value = 0.3126",0,"x
Diff = 3
P-value = 0.7084",0
"Utah",8,"Mathematics",25,254.873498535156,256.217497253418,258.60700378418,-3.73350524902401,"x
Diff = -4
P-value = 0.2679",0,"x
Diff = 3
P-value = 0.7084",0
"Utah",8,"Mathematics",50,284.299002075195,284.039501953125,286.515501403809,-2.21649932861402,"x
Diff = -2
P-value = 0.3551",0,"x
Diff = 3
P-value = 0.7084",0
"Utah",8,"Mathematics",75,309.115501403809,308.454498291016,312.544000244141,-3.428498840332,"x
Diff = -3
P-value = 0.0839",0,"x
Diff = 3
P-value = 0.7084",0
"Utah",8,"Mathematics",90,329.517999267578,329.797998046875,334.771998596191,-5.25399932861302,"x
Diff = -5
P-value = 0.1881",0,"x
Diff = 3
P-value = 0.7084",0
"Vermont",8,"Mathematics",10,224.377001190185,228.878499603272,235.764499664307,-11.387498474122,"<
Diff = -11
P-value = 0.0001",1,"x
Diff = -2
P-value = 0.7008",0
"Vermont",8,"Mathematics",25,248.700498962402,252.612998962402,261.421499633789,-12.721000671387,"<
Diff = -13
P-value = 0.0000",1,"x
Diff = -2
P-value = 0.7008",0
"Vermont",8,"Mathematics",50,276.71600189209,276.883503723145,287.68450012207,-10.96849822998,"<
Diff = -11
P-value = 0.0000",1,"x
Diff = -2
P-value = 0.7008",0
"Vermont",8,"Mathematics",75,303.157496643067,301.089498901367,313.32550201416,-10.168005371093,"<
Diff = -10
P-value = 0.0000",1,"x
Diff = -2
P-value = 0.7008",0
"Vermont",8,"Mathematics",90,325.354498291016,322.272999572754,334.736503601074,-9.38200531005799,"<
Diff = -9
P-value = 0.0003",1,"x
Diff = -2
P-value = 0.7008",0
"Virginia",8,"Mathematics",10,219.986999511719,228.015000152588,238.147999572754,-18.161000061035,"<
Diff = -18
P-value = 0.0000",1,"x
Diff = -11
P-value = 0.0905",0
"Virginia",8,"Mathematics",25,246.769499969483,250.926501464844,261.331500244141,-14.562000274658,"<
Diff = -15
P-value = 0.0000",1,"x
Diff = -11
P-value = 0.0905",0
"Virginia",8,"Mathematics",50,275.64049987793,278.159001159668,287.386000061035,-11.745500183105,"<
Diff = -12
P-value = 0.0012",1,"x
Diff = -11
P-value = 0.0905",0
"Virginia",8,"Mathematics",75,303.216497802735,306.762998962402,312.83800201416,-9.62150421142502,"<
Diff = -10
P-value = 0.0008",1,"x
Diff = -11
P-value = 0.0905",0
"Virginia",8,"Mathematics",90,328.231500244141,331.252003479004,335.42200012207,-7.19049987792903,"x
Diff = -7
P-value = 0.0590",0,"x
Diff = -11
P-value = 0.0905",0
"Washington",8,"Mathematics",10,216.309498596191,225.471999359131,230.09349899292,-13.784000396729,"<
Diff = -14
P-value = 0.0083",1,"x
Diff = -7
P-value = 0.4556",0
"Washington",8,"Mathematics",25,242.467502593994,249.105500030518,257.155501556396,-14.687998962402,"<
Diff = -15
P-value = 0.0000",1,"x
Diff = -7
P-value = 0.4556",0
"Washington",8,"Mathematics",50,272.470503234863,276.171499633789,287.934999084473,-15.46449584961,"<
Diff = -15
P-value = 0.0000",1,"x
Diff = -7
P-value = 0.4556",0
"Washington",8,"Mathematics",75,305.076998901367,302.249000549317,316.027500915527,-10.95050201416,"<
Diff = -11
P-value = 0.0054",1,"x
Diff = -7
P-value = 0.4556",0
"Washington",8,"Mathematics",90,331.982499694824,326.909501647949,338.276501464844,-6.29400177001997,"x
Diff = -6
P-value = 0.2088",0,"x
Diff = -7
P-value = 0.4556",0
"West Virginia",8,"Mathematics",10,209.447497558594,212.843999481201,224.433002471924,-14.98550491333,"<
Diff = -15
P-value = 0.0495",1,"x
Diff = -8
P-value = 0.4651",0
"West Virginia",8,"Mathematics",25,232.917000579834,235.247499084473,247.743501281738,-14.826500701904,"<
Diff = -15
P-value = 0.0000",1,"x
Diff = -8
P-value = 0.4651",0
"West Virginia",8,"Mathematics",50,260.401998901367,260.058500671387,272.756999206543,-12.355000305176,"<
Diff = -12
P-value = 0.0000",1,"x
Diff = -8
P-value = 0.4651",0
"West Virginia",8,"Mathematics",75,288.615498352051,285.271000671387,297.868502807617,-9.25300445556599,"<
Diff = -9
P-value = 0.0001",1,"x
Diff = -8
P-value = 0.4651",0
"West Virginia",8,"Mathematics",90,313.19700012207,308.340498352051,320.102000427246,-6.90500030517603,"<
Diff = -7
P-value = 0.0020",1,"x
Diff = -8
P-value = 0.4651",0
"Wisconsin",8,"Mathematics",10,228.501000213623,230.365999603271,237.633497619629,-9.132497406006,"<
Diff = -9
P-value = 0.0099",1,"x
Diff = -5
P-value = 0.5014",0
"Wisconsin",8,"Mathematics",25,254.605999755859,255.560499572754,262.565000915527,-7.95900115966799,"<
Diff = -8
P-value = 0.0003",1,"x
Diff = -5
P-value = 0.5014",0
"Wisconsin",8,"Mathematics",50,284.562995910645,282.279499816895,290.536497497559,-5.97350158691404,"x
Diff = -6
P-value = 0.0862",0,"x
Diff = -5
P-value = 0.5014",0
"Wisconsin",8,"Mathematics",75,311.343000793457,307.651499938965,315.786499023438,-4.443498229981,"<
Diff = -4
P-value = 0.0432",1,"x
Diff = -5
P-value = 0.5014",0
"Wisconsin",8,"Mathematics",90,332.962998962403,329.24949798584,337.580001831055,-4.61700286865198,"x
Diff = -5
P-value = 0.1624",0,"x
Diff = -5
P-value = 0.5014",0
"Wyoming",8,"Mathematics",10,228.749999237061,234.932999420166,240.094003295899,-11.344004058838,"<
Diff = -11
P-value = 0.0066",1,"x
Diff = -6
P-value = 0.4129",0
"Wyoming",8,"Mathematics",25,253.798001098633,258.010002136231,263.750500488281,-9.95249938964798,"<
Diff = -10
P-value = 0.0000",1,"x
Diff = -6
P-value = 0.4129",0
"Wyoming",8,"Mathematics",50,280.366998291016,282.32200012207,287.491502380371,-7.12450408935501,"<
Diff = -7
P-value = 0.0006",1,"x
Diff = -6
P-value = 0.4129",0
"Wyoming",8,"Mathematics",75,304.115998840332,305.515000915527,310.520500183106,-6.40450134277398,"<
Diff = -6
P-value = 0.0001",1,"x
Diff = -6
P-value = 0.4129",0
"Wyoming",8,"Mathematics",90,324.306997680664,324.548498535156,329.937498474121,-5.63050079345703,"<
Diff = -6
P-value = 0.0425",1,"x
Diff = -6
P-value = 0.4129",0
"Alabama",4,"Reading",10,159.623999023438,160.875,157.476999664307,2.146999359131,"x
Diff = 2
P-value = 0.6144",0,"x
Diff = 0
P-value = 0.9470",0
"Alabama",4,"Reading",25,187.076999664307,188.359999847412,186.581999206543,0.495000457764007,"x
Diff = 0
P-value = 0.9137",0,"x
Diff = 0
P-value = 0.9470",0
"Alabama",4,"Reading",50,215.508999633789,216.98450012207,216.06199798584,-0.55299835205102,"x
Diff = -1
P-value = 0.8338",0,"x
Diff = 0
P-value = 0.9470",0
"Alabama",4,"Reading",75,241.394000244141,241.464501190186,241.329999542236,0.0640007019050017,"x
Diff = 0
P-value = 0.9845",0,"x
Diff = 0
P-value = 0.9470",0
"Alabama",4,"Reading",90,262.229998779297,260.111003112793,259.592999267578,2.63699951171895,"x
Diff = 3
P-value = 0.3868",0,"x
Diff = 0
P-value = 0.9470",0
"Alaska",4,"Reading",10,142.106999969483,141.658000183106,139.713498687744,2.39350128173902,"x
Diff = 2
P-value = 0.5358",0,"x
Diff = 4
P-value = 0.5592",0
"Alaska",4,"Reading",25,171.47200088501,174.412000274658,175.85950012207,-4.38749923705998,"x
Diff = -4
P-value = 0.2516",0,"x
Diff = 4
P-value = 0.5592",0
"Alaska",4,"Reading",50,205.009999084473,209.40950012207,211.793499755859,-6.78350067138598,"<
Diff = -7
P-value = 0.0106",1,"x
Diff = 4
P-value = 0.5592",0
"Alaska",4,"Reading",75,234.088499450684,237.343000793457,238.052500915527,-3.96400146484299,"x
Diff = -4
P-value = 0.1292",0,"x
Diff = 4
P-value = 0.5592",0
"Alaska",4,"Reading",90,256.086500549316,257.168000030518,257.885998535156,-1.79949798583999,"x
Diff = -2
P-value = 0.5885",0,"x
Diff = 4
P-value = 0.5592",0
"Arizona",4,"Reading",10,147.364999389649,161.284999847412,162.345999145508,-14.980999755859,"<
Diff = -15
P-value = 0.0001",1,"x
Diff = -14
P-value = 0.0641",0
"Arizona",4,"Reading",25,178.682000732422,189.519000244141,190.950501251221,-12.268500518799,"<
Diff = -12
P-value = 0.0004",1,"x
Diff = -14
P-value = 0.0641",0
"Arizona",4,"Reading",50,211.960998535156,219.955500030518,220.154001617432,-8.19300308227599,"<
Diff = -8
P-value = 0.0084",1,"x
Diff = -14
P-value = 0.0641",0
"Arizona",4,"Reading",75,239.773499298096,243.781500244141,244.165500640869,-4.392001342773,"x
Diff = -4
P-value = 0.1696",0,"x
Diff = -14
P-value = 0.0641",0
"Arizona",4,"Reading",90,261.997999572754,262.556001281738,262.895500183106,-0.897500610351983,"x
Diff = -1
P-value = 0.8213",0,"x
Diff = -14
P-value = 0.0641",0
"Arkansas",4,"Reading",10,148.831498718262,153.061000061035,158.9255027771,-10.094004058838,"<
Diff = -10
P-value = 0.0023",1,"x
Diff = -9
P-value = 0.1202",0
"Arkansas",4,"Reading",25,180.956999969482,184.360499572754,190.944000244141,-9.98700027465898,"<
Diff = -10
P-value = 0.0061",1,"x
Diff = -9
P-value = 0.1202",0
"Arkansas",4,"Reading",50,215.012998962402,217.085500335693,220.470500183106,-5.45750122070399,"x
Diff = -5
P-value = 0.0521",0,"x
Diff = -9
P-value = 0.1202",0
"Arkansas",4,"Reading",75,241.413999176025,242.902001190186,244.177500152588,-2.76350097656302,"x
Diff = -3
P-value = 0.2546",0,"x
Diff = -9
P-value = 0.1202",0
"Arkansas",4,"Reading",90,261.892999267578,262.762498474121,262.578001403809,-0.685002136231049,"x
Diff = -1
P-value = 0.8143",0,"x
Diff = -9
P-value = 0.1202",0
"California",4,"Reading",10,155.251501464844,157.01199798584,161.013500213623,-5.76199874877898,"x
Diff = -6
P-value = 0.0750",0,"x
Diff = -4
P-value = 0.4924",0
"California",4,"Reading",25,183.42799911499,186.15299911499,191.365000152588,-7.93700103759801,"<
Diff = -8
P-value = 0.0060",1,"x
Diff = -4
P-value = 0.4924",0
"California",4,"Reading",50,214.87200088501,217.721499633789,220.701000976562,-5.82900009155199,"<
Diff = -6
P-value = 0.0104",1,"x
Diff = -4
P-value = 0.4924",0
"California",4,"Reading",75,242.273500823975,244.756997680664,245.439000701904,-3.16549987792899,"x
Diff = -3
P-value = 0.1918",0,"x
Diff = -4
P-value = 0.4924",0
"California",4,"Reading",90,262.901501464844,266.097499084473,264.828999328613,-1.92749786376902,"x
Diff = -2
P-value = 0.4167",0,"x
Diff = -4
P-value = 0.4924",0
"Colorado",4,"Reading",10,167.086000823975,169.911000823975,173.704499053955,-6.61849822997999,"<
Diff = -7
P-value = 0.0170",1,"x
Diff = -7
P-value = 0.1512",0
"Colorado",4,"Reading",25,195.198999786377,197.969497680664,202.545999145508,-7.34699935913102,"<
Diff = -7
P-value = 0.0191",1,"x
Diff = -7
P-value = 0.1512",0
"Colorado",4,"Reading",50,223.819000244141,226.666500854492,228.957498168945,-5.138497924804,"<
Diff = -5
P-value = 0.0227",1,"x
Diff = -7
P-value = 0.1512",0
"Colorado",4,"Reading",75,249.161999511719,249.991999816895,251.054500579834,-1.89250106811502,"x
Diff = -2
P-value = 0.2798",0,"x
Diff = -7
P-value = 0.1512",0
"Colorado",4,"Reading",90,269.77200012207,269.812002563476,269.372500610352,0.399499511717977,"x
Diff = 0
P-value = 0.8510",0,"x
Diff = -7
P-value = 0.1512",0
"Connecticut",4,"Reading",10,159.687498474121,163.553499603272,170.68099975586,-10.993501281739,"<
Diff = -11
P-value = 0.0170",1,"x
Diff = -11
P-value = 0.1175",0
"Connecticut",4,"Reading",25,191.126999664307,193.463498687744,201.079499053955,-9.95249938964801,"<
Diff = -10
P-value = 0.0029",1,"x
Diff = -11
P-value = 0.1175",0
"Connecticut",4,"Reading",50,223.137499237061,222.81549911499,229.198000335693,-6.06050109863199,"<
Diff = -6
P-value = 0.0060",1,"x
Diff = -11
P-value = 0.1175",0
"Connecticut",4,"Reading",75,250.159999084473,248.066998291016,251.954500579834,-1.794501495361,"x
Diff = -2
P-value = 0.2033",0,"x
Diff = -11
P-value = 0.1175",0
"Connecticut",4,"Reading",90,270.905000305176,267.983500671387,270.433499145508,0.47150115966798,"x
Diff = 0
P-value = 0.8605",0,"x
Diff = -11
P-value = 0.1175",0
"Delaware",4,"Reading",10,151.411500549316,151.97200088501,164.608000946045,-13.196500396729,"<
Diff = -13
P-value = 0.0004",1,"x
Diff = -8
P-value = 0.1611",0
"Delaware",4,"Reading",25,182.261500549317,180.966498565674,192.279498291016,-10.017997741699,"<
Diff = -10
P-value = 0.0015",1,"x
Diff = -8
P-value = 0.1611",0
"Delaware",4,"Reading",50,213.939999389648,211.271499633789,221.379000091553,-7.439000701905,"<
Diff = -7
P-value = 0.0009",1,"x
Diff = -8
P-value = 0.1611",0
"Delaware",4,"Reading",75,239.531999206543,238.34649887085,245.852000427246,-6.32000122070301,"<
Diff = -6
P-value = 0.0022",1,"x
Diff = -8
P-value = 0.1611",0
"Delaware",4,"Reading",90,260.094996643066,259.270999145508,265.613497924805,-5.51850128173902,"<
Diff = -6
P-value = 0.0019",1,"x
Diff = -8
P-value = 0.1611",0
"District of Columbia",4,"Reading",10,145.015999603272,144.876000976562,159.16600112915,-14.150001525878,"<
Diff = -14
P-value = 0.0036",1,"<
Diff = -17
P-value = 0.0222",1
"District of Columbia",4,"Reading",25,175.380001068115,173.691999816895,186.016498565674,-10.636497497559,"<
Diff = -11
P-value = 0.0000",1,"<
Diff = -17
P-value = 0.0222",1
"District of Columbia",4,"Reading",50,210.605000305176,207.59349899292,215.789999389648,-5.184999084472,"x
Diff = -5
P-value = 0.0908",0,"<
Diff = -17
P-value = 0.0222",1
"District of Columbia",4,"Reading",75,244.289998626709,240.250498962402,244.01549987793,0.274498748778996,"x
Diff = 0
P-value = 0.9199",0,"<
Diff = -17
P-value = 0.0222",1
"District of Columbia",4,"Reading",90,270.488499450684,268.557496643067,267.193000793457,3.29549865722703,"x
Diff = 3
P-value = 0.2001",0,"<
Diff = -17
P-value = 0.0222",1
"DoDEA",4,"Reading",10,189.215999603272,188.983501434326,196.225999450684,-7.00999984741199,"<
Diff = -7
P-value = 0.0128",1,"<
Diff = -12
P-value = 0.0098",1
"DoDEA",4,"Reading",25,212.54049911499,214.054001617432,217.340500640869,-4.800001525879,"<
Diff = -5
P-value = 0.0029",1,"<
Diff = -12
P-value = 0.0098",1
"DoDEA",4,"Reading",50,236.677500152588,238.176499176025,237.509499359131,-0.831999206543003,"x
Diff = -1
P-value = 0.4812",0,"<
Diff = -12
P-value = 0.0098",1
"DoDEA",4,"Reading",75,258.023503112793,258.835496520996,255.427000427246,2.59650268554697,"x
Diff = 3
P-value = 0.0916",0,"<
Diff = -12
P-value = 0.0098",1
"DoDEA",4,"Reading",90,275.366499328613,275.730499267578,270.20249786377,5.16400146484295,">
Diff = 5
P-value = 0.0077",1,"<
Diff = -12
P-value = 0.0098",1
"Florida",4,"Reading",10,164.261498260498,175.825001525879,177.688998413086,-13.427500152588,"<
Diff = -13
P-value = 0.0000",1,"<
Diff = -13
P-value = 0.0073",1
"Florida",4,"Reading",25,192.666500091553,202.462001037598,202.446999359131,-9.78049926757802,"<
Diff = -10
P-value = 0.0003",1,"<
Diff = -13
P-value = 0.0073",1
"Florida",4,"Reading",50,221.392999267578,228.574501800537,227.698498535156,-6.305499267578,"<
Diff = -6
P-value = 0.0031",1,"<
Diff = -13
P-value = 0.0073",1
"Florida",4,"Reading",75,246.482998657227,250.139002227783,249.193999481201,-2.71100082397399,"x
Diff = -3
P-value = 0.1962",0,"<
Diff = -13
P-value = 0.0073",1
"Florida",4,"Reading",90,266.708502197266,267.16499786377,267.10199584961,-0.393493652343977,"x
Diff = 0
P-value = 0.8707",0,"<
Diff = -13
P-value = 0.0073",1
"Georgia",4,"Reading",10,156.634999084473,159.992500305176,164.64700012207,-8.012001037597,"<
Diff = -8
P-value = 0.0260",1,"x
Diff = -7
P-value = 0.3106",0
"Georgia",4,"Reading",25,187.353999328613,189.520500946045,193.282499694824,-5.92850036621098,"x
Diff = -6
P-value = 0.0566",0,"x
Diff = -7
P-value = 0.3106",0
"Georgia",4,"Reading",50,218.397501373291,219.625998687744,221.376998901367,-2.979497528076,"x
Diff = -3
P-value = 0.3738",0,"x
Diff = -7
P-value = 0.3106",0
"Georgia",4,"Reading",75,243.948500061035,244.758001708984,245.645000457764,-1.69650039672902,"x
Diff = -2
P-value = 0.5435",0,"x
Diff = -7
P-value = 0.3106",0
"Georgia",4,"Reading",90,265.041496276856,265.486003112793,266.010502624512,-0.969006347656034,"x
Diff = -1
P-value = 0.7769",0,"x
Diff = -7
P-value = 0.3106",0
"Hawaii",4,"Reading",10,160.35599899292,162.184000396728,163.176001739502,-2.82000274658199,"x
Diff = -3
P-value = 0.3982",0,"x
Diff = -3
P-value = 0.6888",0
"Hawaii",4,"Reading",25,189.973500061035,192.570500183106,191.79649810791,-1.822998046875,"x
Diff = -2
P-value = 0.4332",0,"x
Diff = -3
P-value = 0.6888",0
"Hawaii",4,"Reading",50,219.674999237061,223.137499237061,221.925500488281,-2.25050125121999,"x
Diff = -2
P-value = 0.1515",0,"x
Diff = -3
P-value = 0.6888",0
"Hawaii",4,"Reading",75,245.15599822998,248.631002044678,246.458000946045,-1.30200271606498,"x
Diff = -1
P-value = 0.4853",0,"x
Diff = -3
P-value = 0.6888",0
"Hawaii",4,"Reading",90,265.097502136231,268.592001342773,265.236999511719,-0.139497375487963,"x
Diff = 0
P-value = 0.9671",0,"x
Diff = -3
P-value = 0.6888",0
"Idaho",4,"Reading",10,159.762998199463,157.733500671387,171.434499359131,-11.671501159668,"<
Diff = -12
P-value = 0.0037",1,"x
Diff = -9
P-value = 0.2307",0
"Idaho",4,"Reading",25,189.525500488281,189.365000915527,200.65650100708,-11.131000518799,"<
Diff = -11
P-value = 0.0003",1,"x
Diff = -9
P-value = 0.2307",0
"Idaho",4,"Reading",50,220.851500701904,220.137997436523,227.253999328613,-6.40249862670899,"<
Diff = -6
P-value = 0.0037",1,"x
Diff = -9
P-value = 0.2307",0
"Idaho",4,"Reading",75,244.650999450684,244.755501556396,248.888999176025,-4.23799972534101,"<
Diff = -4
P-value = 0.0132",1,"x
Diff = -9
P-value = 0.2307",0
"Idaho",4,"Reading",90,263.436999511719,263.572497558594,266.566999816895,-3.130000305176,"x
Diff = -3
P-value = 0.3240",0,"x
Diff = -9
P-value = 0.2307",0
